0.0,120.56756242201568,119.11340445688323,119.98416696886304,120.22938749986824,119.55800153790912
1.0,2074.8860536811003,1751.0956463355058,1734.4147172341604,3964.809137993223,3163.482257720804
2.0,3962.3466089594795,3327.7040895638565,3417.828709891408,7577.244793817101,6210.277936347001
3.0,5785.386691360744,4857.089948468988,5147.108550647357,10989.06756077065,9248.055169019115
4.0,7546.589825905082,6345.126403214399,6904.030651457385,14226.523839352141,12267.391775018144
5.0,9248.443820528775,7795.889100082993,8674.412081695184,17311.10853286984,15260.769105774792
6.0,10893.526796614475,9212.588698451022,10446.941179823538,20260.572069316255,18222.129742462308
7.0,12484.686954843555,10597.08683626028,12212.911500040185,23089.89829151209,21146.670850339295
8.0,14024.246202859933,11951.165151234081,13965.420148017722,25811.42253684067,24030.714758718666
9.0,15514.611094539028,13275.91353093364,15699.419264920314,28435.49721341049,26871.36890513747
10.0,16958.037308942414,14572.135133866635,17410.93817091209,30970.94209666544,29666.518643309748
11.0,18356.748434595436,15840.524099935225,19096.82601361529,33424.901413514046,32414.631259471047
12.0,19712.709047897144,17081.450045286816,20755.019320998723,35803.60585161824,35114.443378359065
13.0,21027.776487425712,18295.325188270734,22383.754390212827,38112.48557239879,37765.074175294256
14.0,22303.721273097755,19482.514653477232,23981.942739060833,40356.003970900376,40366.310274692456
15.0,23542.11212933424,20643.334084507984,25548.904285969194,42538.0949918102,42917.88868745603
16.0,24744.548815647137,21778.22992779441,27084.281688226853,44662.06777598527,45419.81779325257
17.0,25912.376873858502,22887.494142995693,28587.89623661542,46730.98792491355,47872.27940154814
18.0,27047.054792732546,23971.482425301107,30059.522612243367,48747.337903131855,50275.51417094606
19.0,28149.770938057598,25030.423765259657,31499.555064582593,50713.54789127576,52630.15767139055
20.0,29221.832339865367,26064.858594685964,32908.15448287552,52631.52811774417,54936.50820963348
21.0,30264.17167022448,27075.214604390523,34285.63580267502,54503.182961400686,57195.28432672443
22.0,31277.845198095347,28061.831663338256,35632.510250937325,56330.17087175714,59407.13173163746
23.0,32263.87982937339,29025.15400651608,36949.15364253236,58114.21659034012,61572.648339521416
24.0,33223.26766256612,29965.721785711034,38236.09178672281,59856.481418310104,63692.6529141704
25.0,34156.898116636854,30883.75826143174,39493.97648795997,61558.279036662076,65767.94927341954
26.0,35065.553277172825,31779.873403624755,40723.1659094996,63220.852979018964,67799.10961267553
27.0,35949.894594431986,32654.565126629746,41924.446633667336,64845.278931104825,69787.00010352467
28.0,36810.87070123835,33508.331494045015,43098.2890344698,66432.60686268672,71732.39626356261
29.0,37649.153403415476,34341.51951511462,44245.18455328943,67983.84846881281,73636.27188213755
30.0,38465.4438036594,35154.632897063384,45365.81855245439,69499.88570758537,75499.11520123697
31.0,39260.47802383524,35948.14251732461,46460.71723281417,70981.7632548035,77321.84384242506
32.0,40034.89656182715,36722.495724465145,47530.472663461114,72430.19493277572,79105.34222317653
33.0,40789.16320607171,37478.15754982968,48575.59938960194,73846.09488476274,80850.35331985628
34.0,41523.90949804036,38215.55919217813,49596.80452417713,75230.19501663184,82557.55888227677
35.0,42239.7076919594,38935.105881040356,50594.48625991374,76583.18707253953,84227.72457137259
36.0,42937.192342995055,39637.351529216794,51569.24398447261,77905.849795086,85861.584284067
37.0,43616.81558176906,40322.616549478334,52521.51391648603,79198.99730638512,87459.93237107323
38.0,44279.181720048786,40991.36036008788,53451.9588844886,80463.27712235982,89023.46819762501
39.0,44924.75916935082,41643.929527427565,54361.0072627144,81699.19803007321,90552.95333586159
40.0,45553.81414847083,42280.799352773436,55249.075835337804,82907.57093888028,92049.01464898723
41.0,46166.97724619232,42902.24680028663,56116.808787224385,84088.86877005323,93512.51296368489
42.0,46764.73863172673,43508.69476050594,56964.63641390691,85243.79480904054,94943.95472405273
43.0,47347.372590686464,44100.58586553929,57792.94288917461,86372.97286573373,96344.07079829484
44.0,47915.453276429274,44678.28717466587,58602.17678371101,87476.9172171979,97713.53539018323
45.0,48469.22056088397,45242.19426070165,59392.883739295205,88556.38975722219,99052.93196567844
46.0,49009.102329500274,45792.48826393199,60165.42447101589,89611.6933484071,100362.99579118394
47.0,49535.57610956603,46329.51942092467,60920.19396699508,90643.42845776207,101644.41547044383
48.0,50048.911164049656,46853.66437282288,61657.6999698572,91652.23434014592,102897.61575076969
49.0,50549.50859000995,47365.39442919071,62378.33738042851,92638.46330798791,104123.23239685003
50.0,51037.69772279328,47864.82948599147,63082.40804353161,93602.62652818009,105321.99120385585
