0.0,179.90878159463088,179.72271439173352,179.5275134926288,180.56059567636748,179.9704840773499
1.0,1430.1758716427357,585.924190285953,667.6976134258038,1689.349604004688,776.676257966694
2.0,2583.7674527319227,1028.017174166826,1189.7770190702931,3082.3287994946904,1391.9299772060688
3.0,3651.6170225368883,1498.292763851029,1737.244581549987,4374.915167042384,2018.0888448359296
4.0,4642.968911307393,1990.3196222285014,2303.420711781274,5580.405684442494,2649.138840709832
5.0,5566.18068624801,2498.3651913099698,2882.564346476503,6709.866939698794,3280.166397625356
6.0,6428.4567628486175,3017.7152509011553,3470.2451707646374,7772.329441850953,3907.5113798027915
7.0,7235.896655481546,3544.3711611149874,4062.3524908194972,8775.782970265327,4528.172610052392
8.0,7994.141107984089,4074.827648833349,4655.823518960224,9726.683105596387,5139.864885374796
9.0,8708.024772242481,4606.240973985454,5247.98572183546,10630.701291149922,5740.768075049018
10.0,9381.710298357793,5136.294805096496,5836.83196890587,11492.35167435181,6329.604425906184
11.0,10018.750761735755,5662.7309043273435,6420.487954483882,12315.680682002383,6905.229103267296
12.0,10622.605442869533,6184.188815917695,6997.506339756512,13104.025200960572,7467.115517787942
13.0,11196.087586588235,6699.186546370124,7566.895848615474,13860.550525787825,8014.848322711747
14.0,11741.619929753891,7206.649852863623,8127.506249384416,14587.692279401886,8548.202896172224
15.0,12261.461395176362,7705.670731410546,8678.805613663191,15287.35325706209,9066.951210925077
16.0,12757.579663450291,8195.614688211313,9219.928035153474,15961.64519201479,9571.248813251756
17.0,13231.764585018876,8675.907027563686,9750.65595049583,16612.14931457213,10061.100271942552
18.0,13685.543839017299,9146.053901203664,10270.54978625734,17240.288182339747,10536.774502510289
19.0,14120.515479646941,9605.868908600989,10779.425564778741,17847.28864173577,10998.448592621737
20.0,14537.717142613285,10055.085443766886,11277.013246551687,18434.39971033511,11446.411615089874
21.0,14938.261160103586,10493.652201757615,11763.178933511439,19002.63744437812,11880.912136897405
22.0,15323.278363616639,10921.456994540406,12238.035514925466,19552.814573264557,12302.563590881919
23.0,15693.688126209716,11338.454354800404,12701.643036877811,20085.769550062956,12711.377424687531
24.0,16050.256604690201,11744.86752679665,13153.8610654157,20602.15184446221,13107.897219806968
25.0,16393.91868200028,12140.677766883608,13594.74512266524,21102.8103103616,13492.468111219927
26.0,16725.086679585453,12526.012122027334,14024.589554711096,21588.24827895755,13865.326565083338
27.0,17044.55956241968,12901.025462813404,14443.413871337467,22059.094763042882,14226.880360287034
28.0,17352.886666606973,13265.759791439536,14851.274213070039,22515.75480927377,14577.424024331716
29.0,17650.56647630638,13620.528976458056,15248.561358963436,22958.95460321604,14917.482756767817
30.0,17938.17166572234,13965.496796434025,15635.264268626266,23389.005915485977,15247.22071868185
31.0,18216.12067942504,14300.812935173895,16011.695922562809,23806.464351072096,15567.097918774987
32.0,18484.83189050258,14626.750162145654,16377.934095270166,24211.575465481805,15877.191010365677
33.0,18744.69421400908,14943.48694943079,16734.338373076305,24604.76918444189,16177.96840943267
34.0,18996.13844023384,15251.345893794383,17080.91665602805,24986.532188256566,16469.734675248757
35.0,19239.432325266294,15550.287255061048,17418.077137295873,25357.158386476993,16752.706451215287
36.0,19474.83066532821,15840.752758951237,17745.787586675862,25716.939320802794,17027.257949471354
37.0,19702.81320485036,16122.89478363976,18064.4552047402,26066.299574963905,17293.61126866986
38.0,19923.497637833814,16397.036365336782,18374.305208238737,26405.473177328153,17551.943100754143
39.0,20137.295277766407,16663.137621240952,18675.560436632877,26734.81152375807,17802.738517133992
40.0,20344.36638234841,16921.60256458642,18968.263357520733,27054.60724337523,18045.96499090685
41.0,20545.02957037639,17172.605602722633,19252.786814485713,27365.15448262802,18282.053634759206
42.0,20739.51138643263,17416.296306225846,19529.270909561445,27666.69750650628,18511.113513172466
43.0,20927.89158485036,17653.048292504685,19797.96950987088,27959.418003058745,18733.47439780381
44.0,21110.514915015534,17882.84131846825,20058.99003640937,28243.830200269527,18949.11516173128
45.0,21287.603691107735,18105.994443585125,20312.570242427286,28519.86185360892,19158.410211996073
46.0,21459.199960815942,18322.588403238195,20559.018430545522,28788.008849265443,19361.617857849436
47.0,21625.52812517774,18532.857555986637,20798.34499075937,29048.298263649656,19558.791017292446
48.0,21786.86286240522,18737.105940008438,21030.832092780864,29301.027848686444,19750.230678443437
49.0,21943.272695080625,18935.379941208004,21256.614983694533,29546.48401053173,19935.98593796726
50.0,22094.895679334913,19127.802366305375,21475.910114103466,29784.83730481896,20116.44037259675
